"test url","fcp","fid","lcp","cls","date","device"
"https://www.99acres.com/property-for-rent-in-noida-ffid","2181","6","2556","0.18","2022-03-02 18:00","desktop"
"https://www.99acres.com/property-in-noida-ffid","1961","8","2597","0.06","2022-03-02 18:00","desktop"
"https://www.99acres.com","1820","4","2576","0.08","2022-03-02 20:00","desktop"
"https://www.99acres.com","1820","4","2576","0.08","2022-03-02 22:00","desktop"
"https://www.99acres.com","1820","4","2570","0.08","2022-03-03 08:00","desktop"
"https://www.99acres.com/property-for-rent-in-noida-ffid","2138","6","2396","0.18","2022-03-03 08:00","desktop"
"https://www.99acres.com/property-in-noida-ffid","2031","9","2633","0.05","2022-03-03 10:00","desktop"
"https://www.99acres.com/property-for-rent-in-noida-ffid","2138","6","2396","0.18","2022-03-03 10:00","desktop"
"https://www.99acres.com/property-in-noida-ffid","2031","9","2633","0.05","2022-03-03 10:00","desktop"
"https://www.99acres.com","1820","4","2570","0.08","2022-03-03 10:00","desktop"
"https://www.99acres.com/property-in-noida-ffid","2031","9","2633","0.05","2022-03-03 12:00","desktop"
"https://www.99acres.com/property-for-rent-in-noida-ffid","2138","6","2396","0.18","2022-03-03 12:00","desktop"
"https://www.99acres.com/property-in-noida-ffid","2031","9","2633","0.05","2022-03-03 12:00","desktop"
"https://www.99acres.com","1820","4","2570","0.08","2022-03-03 12:00","desktop"
"https://www.99acres.com/property-in-noida-ffid","2031","9","2633","0.05","2022-03-03 15:00","desktop"
"https://www.99acres.com/property-for-rent-in-noida-ffid","2138","6","2396","0.18","2022-03-03 15:00","desktop"
"https://www.99acres.com/property-in-noida-ffid","2031","9","2633","0.05","2022-03-03 15:00","desktop"
"https://www.99acres.com","1820","4","2570","0.08","2022-03-03 15:00","desktop"
"https://www.99acres.com/property-in-noida-ffid","2031","9","2633","0.05","2022-03-03 18:00","desktop"
"https://www.99acres.com/property-for-rent-in-noida-ffid","2138","6","2396","0.18","2022-03-03 18:00","desktop"
"https://www.99acres.com/property-in-noida-ffid","2031","9","2633","0.05","2022-03-03 18:00","desktop"
"https://www.99acres.com/property-in-noida-ffid","2031","9","2633","0.05","2022-03-03 20:00","desktop"
"https://www.99acres.com/property-for-rent-in-noida-ffid","2138","6","2396","0.18","2022-03-03 20:00","desktop"
"https://www.99acres.com/property-in-noida-ffid","2031","9","2633","0.05","2022-03-03 20:00","desktop"
"https://www.99acres.com","1820","4","2570","0.08","2022-03-03 18:00","desktop"
"https://www.99acres.com","1820","4","2570","0.08","2022-03-03 20:00","desktop"
"https://www.99acres.com/property-in-noida-ffid","2031","9","2633","0.05","2022-03-03 22:00","desktop"
"https://www.99acres.com/property-for-rent-in-noida-ffid","2138","6","2396","0.18","2022-03-03 22:00","desktop"
"https://www.99acres.com/property-in-noida-ffid","2031","9","2633","0.05","2022-03-03 22:00","desktop"
"https://www.99acres.com/property-in-noida-ffid","2031","9","2633","0.05","2022-03-04 08:00","desktop"
"https://www.99acres.com/property-for-rent-in-noida-ffid","2138","6","2396","0.18","2022-03-04 08:00","desktop"
"https://www.99acres.com/property-in-noida-ffid","2031","9","2633","0.05","2022-03-04 08:00","desktop"
"https://www.99acres.com","1820","4","2570","0.08","2022-03-03 22:00","desktop"
"https://www.99acres.com/property-in-noida-ffid","2031","9","2633","0.05","2022-03-04 10:01","desktop"
"https://www.99acres.com/property-for-rent-in-noida-ffid","2138","6","2396","0.18","2022-03-04 10:01","desktop"
"https://www.99acres.com/property-in-noida-ffid","2031","9","2633","0.05","2022-03-04 10:01","desktop"
"https://www.99acres.com","1820","4","2570","0.08","2022-03-04 08:00","desktop"
"https://www.99acres.com","1820","4","2570","0.08","2022-03-04 10:01","desktop"
"https://www.99acres.com","1820","4","2570","0.08","2022-03-04 12:00","desktop"
"https://www.99acres.com/property-in-noida-ffid","2031","9","2633","0.05","2022-03-04 12:00","desktop"
"https://www.99acres.com/property-for-rent-in-noida-ffid","2138","6","2396","0.18","2022-03-04 12:00","desktop"
"https://www.99acres.com/property-in-noida-ffid","2031","9","2633","0.05","2022-03-04 12:00","desktop"
"https://www.99acres.com/property-in-noida-ffid","1914","8","2543","0.05","2022-03-04 15:01","desktop"
"https://www.99acres.com/property-for-rent-in-noida-ffid","2115","6","2396","0.18","2022-03-04 15:01","desktop"
"https://www.99acres.com/property-in-noida-ffid","1914","8","2543","0.05","2022-03-04 15:01","desktop"
"https://www.99acres.com","1817","4","2559","0.08","2022-03-04 15:01","desktop"
"https://www.99acres.com/property-in-noida-ffid","1914","8","2543","0.05","2022-03-04 18:00","desktop"
"https://www.99acres.com/property-for-rent-in-noida-ffid","2115","6","2396","0.18","2022-03-04 18:00","desktop"
"https://www.99acres.com/property-in-noida-ffid","1914","8","2543","0.05","2022-03-04 18:00","desktop"
"https://www.99acres.com/property-in-noida-ffid","1914","8","2543","0.05","2022-03-04 23:05","desktop"
"https://www.99acres.com/property-for-rent-in-noida-ffid","2115","6","2396","0.18","2022-03-04 23:05","desktop"
"https://www.99acres.com","1817","4","2559","0.08","2022-03-04 18:00","desktop"
"https://www.99acres.com","1817","4","2559","0.08","2022-03-04 23:05","desktop"
"https://www.99acres.com/property-in-noida-ffid","1914","8","2543","0.05","2022-03-05 08:00","desktop"
"https://www.99acres.com/property-for-rent-in-noida-ffid","2115","6","2396","0.18","2022-03-05 08:00","desktop"
"https://www.99acres.com/property-in-noida-ffid","1914","8","2543","0.05","2022-03-05 08:00","desktop"
"https://www.99acres.com","1817","4","2559","0.08","2022-03-05 08:00","desktop"
"https://www.99acres.com/property-in-noida-ffid","1914","8","2543","0.05","2022-03-05 10:00","desktop"
"https://www.99acres.com/property-for-rent-in-noida-ffid","2115","6","2396","0.18","2022-03-05 10:00","desktop"
"https://www.99acres.com/property-in-noida-ffid","1914","8","2543","0.05","2022-03-05 10:00","desktop"
"https://www.99acres.com/Home-Real-Estate.htm","1985","no data","2004","0.04","2022-03-05 10:13","desktop"
"https://www.99acres.com/NRI-Real-Estate.htm","2644","104","2934","0.04","2022-03-05 10:13","desktop"
"https://www.99acres.com/","2320","16","3023","0.13","2022-03-05 10:13","desktop"
"https://www.99acres.com/Bangalore-Real-Estate.htm","3203","164","3638","0.05","2022-03-05 10:13","desktop"
"https://www.99acres.com/aba-cherry-county-techzone-4-greater-noida-west-npxid-r4462","1790","14","1898","0.09","2022-03-05 10:13","desktop"
"https://www.99acres.com/eldeco-live-by-the-greens-sector-150-noida-npxid-r300125","1710","9","1889","0.07","2022-03-05 10:13","desktop"
"https://www.99acres.com/tata-eureka-park-sector-150-noida-npxid-r270000","1678","5","1907","0.11","2022-03-05 10:13","desktop"
"https://www.99acres.com","1817","4","2559","0.08","2022-03-05 10:00","desktop"
"https://www.99acres.com/property-in-noida-ffid","1914","8","2543","0.05","2022-03-05 12:00","desktop"
"https://www.99acres.com/property-for-rent-in-noida-ffid","2115","6","2396","0.18","2022-03-05 12:00","desktop"
"https://www.99acres.com/property-in-noida-ffid","1914","8","2543","0.05","2022-03-05 12:00","desktop"
"https://www.99acres.com/Home-Real-Estate.htm","1985","no data","2004","0.04","2022-03-05 12:12","desktop"
"https://www.99acres.com/NRI-Real-Estate.htm","2644","104","2934","0.04","2022-03-05 12:12","desktop"
"https://www.99acres.com/","2320","16","3023","0.13","2022-03-05 12:12","desktop"
"https://www.99acres.com/Bangalore-Real-Estate.htm","3203","164","3638","0.05","2022-03-05 12:12","desktop"
"https://www.99acres.com/aba-cherry-county-techzone-4-greater-noida-west-npxid-r4462","1790","14","1898","0.09","2022-03-05 12:12","desktop"
"https://www.99acres.com/eldeco-live-by-the-greens-sector-150-noida-npxid-r300125","1710","9","1889","0.07","2022-03-05 12:12","desktop"
"https://www.99acres.com/tata-eureka-park-sector-150-noida-npxid-r270000","1678","5","1907","0.11","2022-03-05 12:12","desktop"
"https://www.99acres.com","1817","4","2559","0.08","2022-03-05 12:00","desktop"
"https://www.99acres.com","1813","4","2550","0.08","2022-03-05 15:00","desktop"
"https://www.99acres.com/property-for-rent-in-noida-ffid","2138","5","2543","0.16","2022-03-05 15:00","desktop"
"https://www.99acres.com/property-in-noida-ffid","1914","8","2534","0.05","2022-03-05 15:00","desktop"
"https://www.99acres.com/Home-Real-Estate.htm","2067","9","2109","0.04","2022-03-05 15:13","desktop"
"https://www.99acres.com/NRI-Real-Estate.htm","2619","97","2885","0.04","2022-03-05 15:13","desktop"
"https://www.99acres.com/","2317","17","3001","0.13","2022-03-05 15:13","desktop"
"https://www.99acres.com/Bangalore-Real-Estate.htm","3189","156","3589","0.05","2022-03-05 15:13","desktop"
"https://www.99acres.com/aba-cherry-county-techzone-4-greater-noida-west-npxid-r4462","1696","21","1784","0.09","2022-03-05 15:13","desktop"
"https://www.99acres.com/eldeco-live-by-the-greens-sector-150-noida-npxid-r300125","1667","10","1776","0.07","2022-03-05 15:13","desktop"
"https://www.99acres.com/tata-eureka-park-sector-150-noida-npxid-r270000","1661","5","1794","0.11","2022-03-05 15:13","desktop"
"https://www.99acres.com/property-for-rent-in-noida-ffid","2138","5","2543","0.16","2022-03-05 18:00","desktop"
"https://www.99acres.com/Home-Real-Estate.htm","2067","9","2109","0.04","2022-03-05 18:13","desktop"
"https://www.99acres.com/NRI-Real-Estate.htm","2619","97","2885","0.04","2022-03-05 18:13","desktop"
"https://www.99acres.com/","2317","17","3001","0.13","2022-03-05 18:13","desktop"
"https://www.99acres.com/Bangalore-Real-Estate.htm","3189","156","3589","0.05","2022-03-05 18:13","desktop"
"https://www.99acres.com/aba-cherry-county-techzone-4-greater-noida-west-npxid-r4462","1696","21","1784","0.09","2022-03-05 18:13","desktop"
"https://www.99acres.com/eldeco-live-by-the-greens-sector-150-noida-npxid-r300125","1667","10","1776","0.07","2022-03-05 18:13","desktop"
"https://www.99acres.com/tata-eureka-park-sector-150-noida-npxid-r270000","1661","5","1794","0.11","2022-03-05 18:13","desktop"
"https://www.99acres.com","1813","4","2550","0.08","2022-03-05 18:00","desktop"
"https://www.99acres.com/property-in-noida-ffid","1914","8","2534","0.05","2022-03-05 20:00","desktop"
"https://www.99acres.com/property-for-rent-in-noida-ffid","2138","5","2543","0.16","2022-03-05 20:00","desktop"
"https://www.99acres.com/property-in-noida-ffid","1914","8","2534","0.05","2022-03-05 20:00","desktop"
"https://www.99acres.com/Home-Real-Estate.htm","2067","9","2109","0.04","2022-03-05 20:11","desktop"
"https://www.99acres.com/NRI-Real-Estate.htm","2619","97","2885","0.04","2022-03-05 20:11","desktop"
"https://www.99acres.com/","2317","17","3001","0.13","2022-03-05 20:11","desktop"
"https://www.99acres.com/aba-cherry-county-techzone-4-greater-noida-west-npxid-r4462","1696","21","1784","0.09","2022-03-05 20:11","desktop"
"https://www.99acres.com/eldeco-live-by-the-greens-sector-150-noida-npxid-r300125","1667","10","1776","0.07","2022-03-05 20:11","desktop"
"https://www.99acres.com/tata-eureka-park-sector-150-noida-npxid-r270000","1661","5","1794","0.11","2022-03-05 20:11","desktop"
"https://www.99acres.com/property-for-rent-in-noida-ffid","2138","5","2543","0.16","2022-03-05 22:00","desktop"
"https://www.99acres.com/property-in-noida-ffid","1914","8","2534","0.05","2022-03-05 22:00","desktop"
"https://www.99acres.com/Home-Real-Estate.htm","2067","9","2109","0.04","2022-03-05 22:12","desktop"
"https://www.99acres.com/NRI-Real-Estate.htm","2619","97","2885","0.04","2022-03-05 22:12","desktop"
"https://www.99acres.com/","2317","17","3001","0.13","2022-03-05 22:12","desktop"
"https://www.99acres.com/Bangalore-Real-Estate.htm","3189","156","3589","0.05","2022-03-05 22:12","desktop"
"https://www.99acres.com/eldeco-live-by-the-greens-sector-150-noida-npxid-r300125","1667","10","1776","0.07","2022-03-05 22:12","desktop"
"https://www.99acres.com/tata-eureka-park-sector-150-noida-npxid-r270000","1661","5","1794","0.11","2022-03-05 22:12","desktop"
"https://www.99acres.com","1813","4","2550","0.08","2022-03-05 20:00","desktop"
"https://www.99acres.com","1813","4","2550","0.08","2022-03-05 22:00","desktop"
"https://www.99acres.com/property-in-noida-ffid","1914","8","2534","0.05","2022-03-06 08:00","desktop"
"https://www.99acres.com/property-for-rent-in-noida-ffid","2138","5","2543","0.16","2022-03-06 08:00","desktop"
"https://www.99acres.com/property-in-noida-ffid","1914","8","2534","0.05","2022-03-06 08:00","desktop"
"https://www.99acres.com/Home-Real-Estate.htm","2067","9","2109","0.04","2022-03-06 08:11","desktop"
"https://www.99acres.com/NRI-Real-Estate.htm","2619","97","2885","0.04","2022-03-06 08:11","desktop"
"https://www.99acres.com/","2317","17","3001","0.13","2022-03-06 08:11","desktop"
"https://www.99acres.com/Bangalore-Real-Estate.htm","3189","156","3589","0.05","2022-03-06 08:11","desktop"
"https://www.99acres.com/aba-cherry-county-techzone-4-greater-noida-west-npxid-r4462","1696","21","1784","0.09","2022-03-06 08:11","desktop"
"https://www.99acres.com/eldeco-live-by-the-greens-sector-150-noida-npxid-r300125","1667","10","1776","0.07","2022-03-06 08:11","desktop"
"https://www.99acres.com/tata-eureka-park-sector-150-noida-npxid-r270000","1661","5","1794","0.11","2022-03-06 08:11","desktop"
"https://www.99acres.com","1813","4","2550","0.08","2022-03-06 08:00","desktop"
"https://www.99acres.com/property-in-noida-ffid","1914","8","2534","0.05","2022-03-06 10:00","desktop"
"https://www.99acres.com/property-for-rent-in-noida-ffid","2138","5","2543","0.16","2022-03-06 10:00","desktop"
"https://www.99acres.com/property-in-noida-ffid","1914","8","2534","0.05","2022-03-06 10:00","desktop"
"https://www.99acres.com/Home-Real-Estate.htm","2067","9","2109","0.04","2022-03-06 10:13","desktop"
"https://www.99acres.com/NRI-Real-Estate.htm","2619","97","2885","0.04","2022-03-06 10:13","desktop"
"https://www.99acres.com/","2317","17","3001","0.13","2022-03-06 10:13","desktop"
"https://www.99acres.com/Bangalore-Real-Estate.htm","3189","156","3589","0.05","2022-03-06 10:13","desktop"
"https://www.99acres.com/aba-cherry-county-techzone-4-greater-noida-west-npxid-r4462","1696","21","1784","0.09","2022-03-06 10:13","desktop"
"https://www.99acres.com/eldeco-live-by-the-greens-sector-150-noida-npxid-r300125","1667","10","1776","0.07","2022-03-06 10:13","desktop"
"https://www.99acres.com/tata-eureka-park-sector-150-noida-npxid-r270000","1661","5","1794","0.11","2022-03-06 10:13","desktop"
"https://www.99acres.com","1813","4","2550","0.08","2022-03-06 10:00","desktop"
"https://www.99acres.com/property-in-noida-ffid","1925","12","2633","0.05","2022-03-06 12:00","desktop"
"https://www.99acres.com/property-for-rent-in-noida-ffid","2138","6","2543","0.16","2022-03-06 12:00","desktop"
"https://www.99acres.com/property-in-noida-ffid","1925","12","2633","0.05","2022-03-06 12:00","desktop"
"https://www.99acres.com/Home-Real-Estate.htm","2073","9","2165","0.04","2022-03-06 12:11","desktop"
"https://www.99acres.com/NRI-Real-Estate.htm","2673","105","2928","0.04","2022-03-06 12:11","desktop"
"https://www.99acres.com/","2325","17","2984","0.13","2022-03-06 12:11","desktop"
"https://www.99acres.com/Bangalore-Real-Estate.htm","3188","156","3578","0.05","2022-03-06 12:11","desktop"
"https://www.99acres.com/aba-cherry-county-techzone-4-greater-noida-west-npxid-r4462","1683","14","1722","0.09","2022-03-06 12:11","desktop"
"https://www.99acres.com/eldeco-live-by-the-greens-sector-150-noida-npxid-r300125","1710","10","1734","0.08","2022-03-06 12:11","desktop"
"https://www.99acres.com/tata-eureka-park-sector-150-noida-npxid-r270000","1673","5","1702","0.11","2022-03-06 12:11","desktop"
"https://www.99acres.com","1813","4","2547","0.08","2022-03-06 12:00","desktop"
"https://www.99acres.com","1813","4","2547","0.08","2022-03-06 15:00","desktop"
"https://www.99acres.com/property-in-noida-ffid","1925","12","2633","0.05","2022-03-06 15:00","desktop"
"https://www.99acres.com/property-for-rent-in-noida-ffid","2138","6","2543","0.16","2022-03-06 15:00","desktop"
"https://www.99acres.com/property-in-noida-ffid","1925","12","2633","0.05","2022-03-06 15:00","desktop"
"https://www.99acres.com/Home-Real-Estate.htm","2073","9","2165","0.04","2022-03-06 15:12","desktop"
"https://www.99acres.com/NRI-Real-Estate.htm","2673","105","2928","0.04","2022-03-06 15:12","desktop"
"https://www.99acres.com/","2325","17","2984","0.13","2022-03-06 15:12","desktop"
"https://www.99acres.com/Bangalore-Real-Estate.htm","3188","156","3578","0.05","2022-03-06 15:12","desktop"
"https://www.99acres.com/aba-cherry-county-techzone-4-greater-noida-west-npxid-r4462","1683","14","1722","0.09","2022-03-06 15:12","desktop"
"https://www.99acres.com/eldeco-live-by-the-greens-sector-150-noida-npxid-r300125","1710","10","1734","0.08","2022-03-06 15:12","desktop"
"https://www.99acres.com/tata-eureka-park-sector-150-noida-npxid-r270000","1673","5","1702","0.11","2022-03-06 15:12","desktop"
"https://www.99acres.com/property-in-noida-ffid","1925","12","2633","0.05","2022-03-06 18:00","desktop"
"https://www.99acres.com/property-for-rent-in-noida-ffid","2138","6","2543","0.16","2022-03-06 18:00","desktop"
"https://www.99acres.com/property-in-noida-ffid","1925","12","2633","0.05","2022-03-06 18:00","desktop"
"https://www.99acres.com/Home-Real-Estate.htm","2073","9","2165","0.04","2022-03-06 18:12","desktop"
"https://www.99acres.com/NRI-Real-Estate.htm","2673","105","2928","0.04","2022-03-06 18:12","desktop"
"https://www.99acres.com/","2325","17","2984","0.13","2022-03-06 18:12","desktop"
"https://www.99acres.com/Bangalore-Real-Estate.htm","3188","156","3578","0.05","2022-03-06 18:12","desktop"
"https://www.99acres.com/aba-cherry-county-techzone-4-greater-noida-west-npxid-r4462","1683","14","1722","0.09","2022-03-06 18:12","desktop"
"https://www.99acres.com/eldeco-live-by-the-greens-sector-150-noida-npxid-r300125","1710","10","1734","0.08","2022-03-06 18:12","desktop"
"https://www.99acres.com","1813","4","2547","0.08","2022-03-06 18:00","desktop"
"https://www.99acres.com/property-in-noida-ffid","1925","12","2633","0.05","2022-03-06 20:00","desktop"
"https://www.99acres.com/property-for-rent-in-noida-ffid","2138","6","2543","0.16","2022-03-06 20:00","desktop"
"https://www.99acres.com/property-in-noida-ffid","1925","12","2633","0.05","2022-03-06 20:00","desktop"
"https://www.99acres.com/Home-Real-Estate.htm","2073","9","2165","0.04","2022-03-06 20:11","desktop"
"https://www.99acres.com/NRI-Real-Estate.htm","2673","105","2928","0.04","2022-03-06 20:11","desktop"
"https://www.99acres.com/","2325","17","2984","0.13","2022-03-06 20:11","desktop"
"https://www.99acres.com/Bangalore-Real-Estate.htm","3188","156","3578","0.05","2022-03-06 20:11","desktop"
"https://www.99acres.com/aba-cherry-county-techzone-4-greater-noida-west-npxid-r4462","1683","14","1722","0.09","2022-03-06 20:11","desktop"
"https://www.99acres.com/eldeco-live-by-the-greens-sector-150-noida-npxid-r300125","1710","10","1734","0.08","2022-03-06 20:11","desktop"
"https://www.99acres.com/tata-eureka-park-sector-150-noida-npxid-r270000","1673","5","1702","0.11","2022-03-06 20:11","desktop"
"https://www.99acres.com/property-in-noida-ffid","1925","12","2633","0.05","2022-03-06 22:00","desktop"
"https://www.99acres.com/property-for-rent-in-noida-ffid","2138","6","2543","0.16","2022-03-06 22:00","desktop"
"https://www.99acres.com/property-in-noida-ffid","1925","12","2633","0.05","2022-03-06 22:00","desktop"
"https://www.99acres.com/Home-Real-Estate.htm","2073","9","2165","0.04","2022-03-06 22:11","desktop"
"https://www.99acres.com/NRI-Real-Estate.htm","2673","105","2928","0.04","2022-03-06 22:11","desktop"
"https://www.99acres.com/","2325","17","2984","0.13","2022-03-06 22:11","desktop"
"https://www.99acres.com/Bangalore-Real-Estate.htm","3188","156","3578","0.05","2022-03-06 22:11","desktop"
"https://www.99acres.com/aba-cherry-county-techzone-4-greater-noida-west-npxid-r4462","1683","14","1722","0.09","2022-03-06 22:11","desktop"
"https://www.99acres.com/eldeco-live-by-the-greens-sector-150-noida-npxid-r300125","1710","10","1734","0.08","2022-03-06 22:11","desktop"
"https://www.99acres.com/tata-eureka-park-sector-150-noida-npxid-r270000","1673","5","1702","0.11","2022-03-06 22:11","desktop"
"https://www.99acres.com","1813","4","2547","0.08","2022-03-06 20:00","desktop"
"https://www.99acres.com","1813","4","2547","0.08","2022-03-06 22:00","desktop"
"https://www.99acres.com/property-in-noida-ffid","1925","9","2575","0.05","2022-03-07 08:00","desktop"
"https://www.99acres.com/property-for-rent-in-noida-ffid","2190","6","2562","0.16","2022-03-07 08:00","desktop"
"https://www.99acres.com/commercial-property-in-noida-ffid","1821","no data","2501","NaN","2022-03-07 08:00","desktop"
"https://www.99acres.com/property-in-noida-ffid","1925","9","2575","0.05","2022-03-07 08:00","desktop"
"https://www.99acres.com/Home-Real-Estate.htm","2073","no data","2336","0.04","2022-03-07 08:12","desktop"
"https://www.99acres.com/NRI-Real-Estate.htm","2623","103","2896","0.04","2022-03-07 08:12","desktop"
"https://www.99acres.com/","2326","17","2969","0.13","2022-03-07 08:12","desktop"
"https://www.99acres.com/Bangalore-Real-Estate.htm","3189","156","3578","0.06","2022-03-07 08:12","desktop"
"https://www.99acres.com/aba-cherry-county-techzone-4-greater-noida-west-npxid-r4462","1695","20","1722","0.09","2022-03-07 08:12","desktop"
"https://www.99acres.com/eldeco-live-by-the-greens-sector-150-noida-npxid-r300125","1710","10","1734","0.08","2022-03-07 08:12","desktop"
"https://www.99acres.com/tata-eureka-park-sector-150-noida-npxid-r270000","1678","5","1683","0.11","2022-03-07 08:12","desktop"
"https://www.99acres.com","1813","4","2542","0.08","2022-03-07 08:00","desktop"
"https://www.99acres.com","1813","4","2542","0.08","2022-03-07 10:00","desktop"
"https://www.99acres.com/property-in-noida-ffid","1925","9","2575","0.05","2022-03-07 10:00","desktop"
"https://www.99acres.com/property-for-rent-in-noida-ffid","2190","6","2562","0.16","2022-03-07 10:00","desktop"
"https://www.99acres.com/commercial-property-in-noida-ffid","1821","no data","2501","NaN","2022-03-07 10:00","desktop"
"https://www.99acres.com/property-in-noida-ffid","1925","9","2575","0.05","2022-03-07 10:00","desktop"
"https://www.99acres.com/Home-Real-Estate.htm","2073","no data","2336","0.04","2022-03-07 10:13","desktop"
"https://www.99acres.com/NRI-Real-Estate.htm","2623","103","2896","0.04","2022-03-07 10:13","desktop"
"https://www.99acres.com/","2326","17","2969","0.13","2022-03-07 10:13","desktop"
"https://www.99acres.com/Bangalore-Real-Estate.htm","3189","156","3578","0.06","2022-03-07 10:13","desktop"
"https://www.99acres.com/aba-cherry-county-techzone-4-greater-noida-west-npxid-r4462","1695","20","1722","0.09","2022-03-07 10:13","desktop"
"https://www.99acres.com/eldeco-live-by-the-greens-sector-150-noida-npxid-r300125","1710","10","1734","0.08","2022-03-07 10:13","desktop"
"https://www.99acres.com/tata-eureka-park-sector-150-noida-npxid-r270000","1678","5","1683","0.11","2022-03-07 10:13","desktop"
"https://www.99acres.com/property-in-noida-ffid","1925","9","2575","0.05","2022-03-07 12:00","desktop"
"https://www.99acres.com/property-for-rent-in-noida-ffid","2190","6","2562","0.16","2022-03-07 12:00","desktop"
"https://www.99acres.com/commercial-property-in-noida-ffid","1821","no data","2501","NaN","2022-03-07 12:00","desktop"
"https://www.99acres.com/property-in-noida-ffid","1925","9","2575","0.05","2022-03-07 12:00","desktop"
"https://www.99acres.com/Home-Real-Estate.htm","2073","no data","2336","0.04","2022-03-07 12:13","desktop"
"https://www.99acres.com/NRI-Real-Estate.htm","2623","103","2896","0.04","2022-03-07 12:13","desktop"
"https://www.99acres.com/","2326","17","2969","0.13","2022-03-07 12:13","desktop"
"https://www.99acres.com/Bangalore-Real-Estate.htm","3189","156","3578","0.06","2022-03-07 12:13","desktop"
"https://www.99acres.com/aba-cherry-county-techzone-4-greater-noida-west-npxid-r4462","1695","20","1722","0.09","2022-03-07 12:13","desktop"
"https://www.99acres.com/eldeco-live-by-the-greens-sector-150-noida-npxid-r300125","1710","10","1734","0.08","2022-03-07 12:13","desktop"
"https://www.99acres.com/tata-eureka-park-sector-150-noida-npxid-r270000","1678","5","1683","0.11","2022-03-07 12:13","desktop"
"https://www.99acres.com","1813","4","2542","0.08","2022-03-07 12:00","desktop"
